full_name,place_id,google_name,address,phone,lat,lon,cuisine_keyword,image_url,grid_id,rating,review_count,price_level,opening_hour,wheelchair_friendly,inspection_date,inspection_grade,cuisine_type,amenities
"Harlem Public Restaurant, 3612 Broadway",,,,(+1) 212-939-9404,40.828723613901,-73.948757479918,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",https://s3-media1.fl.yelpcdn.com/bphoto/lPYSjkcw0wdcrz0Qas4VNw/o.jpg,M-0968,4.1,1250.0,$$,"{'Monday': ['11:00–00:00'], 'Tuesday': ['11:00–00:00'], 'Wednesday': ['11:00–00:00'], 'Thursday': ['11:00–00:00'], 'Friday': ['11:00–00:00'], 'Saturday': ['11:00–00:00'], 'Sunday': ['11:00–00:00']}",0.0,2024-12-11,,American,
"Barolo East, 214 East 49 Street",,,,(+1) 212-754-5710,40.754944174132,-73.970662429017,"[{'alias': 'italian', 'title': 'Italian'}]",https://s3-media2.fl.yelpcdn.com/bphoto/2vWA0SP2qR8V35pIVpOY9g/o.jpg,M-0378,4.5,322.0,$$$,"{'Monday': ['11:30–23:00'], 'Tuesday': ['11:30–23:00'], 'Wednesday': ['11:30–23:00'], 'Thursday': ['11:30–23:00'], 'Friday': ['11:30–23:00'], 'Saturday': ['16:00–23:00'], 'Sunday': []}",0.0,2025-01-21,A,Italian,
"Fay Da Bakery, 321 6 Avenue",,,,(+1) 212-255-9888,40.730988883252,-74.001461297756,,,M-0212,,,,,0.0,2025-04-03,,Chinese,
"Peking Garden, 3163 Broadway",,,,(+1) 212-865-3600,40.814647218976,-73.959057318676,"[{'alias': 'chinese', 'title': 'Chinese'}]",https://s3-media1.fl.yelpcdn.com/bphoto/MNiADpV3q8lEPTlFdNyHDA/o.jpg,M-0906,3.5,41.0,$,"{'Monday': ['11:00–00:00'], 'Tuesday': ['11:00–23:00'], 'Wednesday': ['11:00–23:00'], 'Thursday': ['11:00–23:00'], 'Friday': ['11:00–00:00'], 'Saturday': ['11:00–00:00'], 'Sunday': []}",0.0,2025-02-10,A,Chinese,
"Mickey Spillane'S Hell'S Kitchen Nyc, 350 West 49 Street",,,,(+1) 212-600-1672,40.762728800821,-73.989130685394,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/e4pb_ChWZPT_rNbClSxudQ/o.jpg,M-0451,3.1,306.0,$$,"{'Monday': ['15:00–04:00'], 'Tuesday': ['15:00–04:00'], 'Wednesday': ['15:00–04:00'], 'Thursday': ['14:00–04:00'], 'Friday': ['13:00–04:00'], 'Saturday': ['13:00–04:00'], 'Sunday': ['13:00–04:00']}",0.0,2024-10-24,,American,
"The Standard East Village, 25 Cooper Square",,,,(+1) 212-475-5700,40.727744242117,-73.991200170294,"[{'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media1.fl.yelpcdn.com/bphoto/_gyMFdZCssTHHwXGKoruuw/o.jpg,M-0186,3.0,1.0,,,0.0,2024-06-13,A,American,
"El Nuevo Sandy Restaurant, 2261 2 Avenue",,,,(+1) 212-348-8654,40.797101434903,-73.937708318718,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}]",https://s3-media3.fl.yelpcdn.com/bphoto/RxjWIyG954Crw3GfP2LIvQ/o.jpg,M-0783,2.6,101.0,$,"{'Monday': ['08:00–23:00'], 'Tuesday': ['08:00–23:00'], 'Wednesday': ['08:00–23:00'], 'Thursday': ['08:00–23:00'], 'Friday': ['08:00–23:00'], 'Saturday': ['08:00–23:00'], 'Sunday': ['08:00–23:00']}",0.0,2025-05-06,Z,Latin American,
"Gonzalez Y Gonzalez, 192 Mercer Street",,,,(+1) 212-473-7878,40.726339223675,-73.997135335426,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/yx8RgMUpIBNVyMIwycj3cA/o.jpg,M-0184,3.5,640.0,$$,"{'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': ['16:00–02:00'], 'Friday': ['16:00–04:00'], 'Saturday': ['16:00–04:00'], 'Sunday': ['16:00–02:00']}",0.0,2024-05-09,,Mexican,
"Dunkin, 411 East 70 Street",,,,(+1) 646-368-1713,40.766283748722,-73.956451819069,,,M-0504,,,,,0.0,2024-09-19,A,Donuts,
"The Smith, 1900 Broadway",,,,(+1) 212-496-5700,40.771511149198,-73.982150446461,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://s3-media4.fl.yelpcdn.com/bphoto/mIgbBkadPQSHfdJt6tjbKA/o.jpg,M-0536,3.9,2345.0,$$$,"{'Monday': ['08:00–23:00'], 'Tuesday': ['08:00–23:00'], 'Wednesday': ['08:00–23:00'], 'Thursday': ['08:00–23:00'], 'Friday': ['08:00–00:00'], 'Saturday': ['09:00–00:00'], 'Sunday': ['09:00–23:00']}",0.0,2024-03-13,A,American,
"Dunkin'/Hudson News, 2 Pennsylvania Plaza",ChIJjyhussVZwokRaDyqPpcleDM,Dunkin',"2 Pennsylvania Plaza Store 1, New York, NY 10121, USA",(+1) 646-951-7284,40.750009774218,-73.991345194031,,,M-0335,3.0,88.0,,,0.0,2025-05-07,,American,
"Dunkin, 2 Pennsylvania Plaza",ChIJjyhussVZwokRaDyqPpcleDM,Dunkin',"2 Pennsylvania Plaza Store 1, New York, NY 10121, USA",(+1) 212-643-7083,40.750009774218,-73.991345194031,,,M-0335,3.0,88.0,,,0.0,2025-05-19,A,Donuts,
"Dunkin',' Hudson News, 2 Pennsylvania Plaza",ChIJjyhussVZwokRaDyqPpcleDM,Dunkin',"2 Pennsylvania Plaza Store 1, New York, NY 10121, USA",(+1) 212-971-6800,40.750009774218,-73.991345194031,,,M-0335,3.0,88.0,,,0.0,2023-10-17,A,Donuts,
"Abyssinia Ethiopian Restaurant, 268 West 135 Street",,,,(+1) 212-281-2673,40.8162200075,-73.945909434014,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",https://s3-media3.fl.yelpcdn.com/bphoto/WxfDjrz9eQbzOtTewgho8g/o.jpg,M-0921,4.3,278.0,$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['12:00–22:00'], 'Sunday': ['12:00–22:00']}",0.0,2024-06-13,A,Ethiopian,
"Ristorante Italiano, 345 East 83 Street",,,,(+1) 212-737-8312,40.775463208878,-73.952062570474,"[{'alias': 'italian', 'title': 'Italian'}]",https://s3-media1.fl.yelpcdn.com/bphoto/MofyDdFDqgZrlnoHLMO0PQ/o.jpg,M-0584,4.1,256.0,$$$,"{'Monday': ['17:00–22:00'], 'Tuesday': ['17:00–22:00'], 'Wednesday': ['17:00–22:00'], 'Thursday': ['17:00–22:00'], 'Friday': ['17:00–23:00'], 'Saturday': ['17:00–23:00'], 'Sunday': ['17:00–22:00']}",0.0,2023-12-28,A,Italian,
"Marinara Pizza, 1376 Lexington Avenue",,,,(+1) 212-987-9130,40.782528748221,-73.953379070553,,,M-0640,,,,,0.0,2023-10-03,,Pizza,
"Blue Ribbon Sushi Izakaya, 187 Orchard Street",,,,(+1) 212-466-0404,40.722040350357,-73.988224609892,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/boh1_vkLeRHHhrnlO8bvog/o.jpg,M-0158,3.9,610.0,$$,"{'Monday': ['07:00–23:00'], 'Tuesday': ['07:00–23:00'], 'Wednesday': ['07:00–23:00'], 'Thursday': ['07:00–23:00'], 'Friday': ['07:00–23:00'], 'Saturday': ['07:00–23:00'], 'Sunday': ['07:00–23:00']}",0.0,2025-04-22,Z,Japanese,
"East Side Bagel Cafe, 1496 1 Avenue",,,,(+1) 212-794-1655,40.771749985305,-73.953105037386,,,M-0546,,,,,0.0,2024-05-16,A,Bagels/Pretzels,
"Grey Lady / Taikun Omakase, 77 Delancey Street",,,,(+1) 646-580-5239,40.719081660515,-73.990010844933,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/0RTBTkUed3Lc0HqgKP-ohA/o.jpg,M-0142,3.5,438.0,$$,"{'Monday': ['16:00–23:00'], 'Tuesday': ['16:00–23:00'], 'Wednesday': ['13:00–00:00'], 'Thursday': ['13:00–00:00'], 'Friday': ['13:00–04:00'], 'Saturday': ['13:00–04:00'], 'Sunday': ['13:00–22:00']}",0.0,2025-05-21,A,Seafood,
"The Liberty, 29 West 35 Street",ChIJxVtTJfxYwokRqFWUb2-nUZU,The Liberty NYC,"29 W 35th St, New York, NY 10001, USA",(+1) 212-967-4000,40.749602930192,-73.985267430574,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",https://s3-media4.fl.yelpcdn.com/bphoto/Zu53mVKxykkwigfw0pNMIg/o.jpg,M-0337,4.2,1058.0,$$,"{'Monday': ['11:00–01:00'], 'Tuesday': ['11:00–02:00'], 'Wednesday': ['11:00–02:00'], 'Thursday': ['11:00–02:00'], 'Friday': ['11:00–02:00'], 'Saturday': ['10:00–02:00'], 'Sunday': ['10:00–02:00']}",0.0,2025-03-06,A,Irish,
"Ribalta, 48 East 12 Street",,,,(+1) 212-777-7781,40.73348633545,-73.991798383267,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",https://s3-media4.fl.yelpcdn.com/bphoto/RIzYSXa2x-S20xHYOOmNpA/o.jpg,M-0231,4.0,900.0,$$,"{'Monday': ['12:00–23:00'], 'Tuesday': ['12:00–23:00'], 'Wednesday': ['12:00–23:00'], 'Thursday': ['12:00–23:00'], 'Friday': ['12:00–00:00'], 'Saturday': ['12:00–00:00'], 'Sunday': ['12:00–23:00']}",0.0,2024-03-12,A,Italian,
"Beer Authority, 300 West 40 Street",,,,(+1) 212-510-8415,40.756116851237,-73.991156703009,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://s3-media2.fl.yelpcdn.com/bphoto/jh6R8cluBWqARNSSbuv_zQ/o.jpg,M-0390,3.5,756.0,$$,"{'Monday': ['11:00–02:00'], 'Tuesday': ['11:00–02:00'], 'Wednesday': ['11:00–02:00'], 'Thursday': ['11:00–04:00'], 'Friday': ['11:00–04:00'], 'Saturday': ['11:00–04:00'], 'Sunday': ['11:00–02:00']}",0.0,2024-05-22,A,Irish,
"Mama'S Restaurant Jamaican And American Food, 2347 2 Avenue",,,,(+1) 212-410-4210,40.799729834734,-73.935766267997,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",https://s3-media1.fl.yelpcdn.com/bphoto/hngIIEp0ODHj1oBgicGx2A/o.jpg,M-0806,3.3,64.0,$,"{'Monday': ['07:00–19:00'], 'Tuesday': ['07:00–19:00'], 'Wednesday': ['07:00–20:30'], 'Thursday': ['07:00–20:30'], 'Friday': ['07:00–20:30'], 'Saturday': ['07:00–19:00'], 'Sunday': []}",0.0,2024-02-29,A,Caribbean,
"Joe Coffee, 131 West 21 Street",,,,(+1) 516-265-5205,40.742058406334,-73.99476732062,,,M-0287,,,,,0.0,2024-09-09,A,Coffee/Tea,
"Chop'T, 18 East 23 Street",,,,(+1) 646-755-7837,40.741053360564,-73.988444975384,,,M-0275,,,,,0.0,2025-01-15,A,Salads,
"The Park View, 219 Dyckman Street",,,,(+1) 347-865-8750,40.865634264667,-73.927379535791,,,M-1093,,,,,0.0,2024-11-07,,American,
"Dunkin, 1248 Lexington Avenue",,,,(+1) 917-902-4851,40.77827285406,-73.95648366598,,,M-0600,,,,,0.0,2024-11-14,A,Donuts,
"New King Wok Restaurant, 2025 7 Avenue",,,,(+1) 212-222-2868,40.806593314471,-73.950046097673,"[{'alias': 'chinese', 'title': 'Chinese'}]",https://s3-media3.fl.yelpcdn.com/bphoto/DkSvXHGf4yWE05f_GgTHQQ/o.jpg,M-0857,4.0,26.0,$,"{'Monday': ['11:00–23:30'], 'Tuesday': ['11:00–23:30'], 'Wednesday': ['11:00–23:30'], 'Thursday': ['11:00–23:30'], 'Friday': ['11:00–23:30'], 'Saturday': ['11:00–23:30'], 'Sunday': ['11:00–23:30']}",0.0,2024-08-08,B,Chinese,
"Rai Rai Ken, 218 East 10 Street",,,,(+1) 212-477-7030,40.729258789689,-73.985625534429,,,M-0203,,,,,0.0,2022-06-22,A,Japanese,
"Dive Bar Lounge, 667 10 Avenue",,,,(+1) 646-449-8604,40.762690690821,-73.993256769183,,,M-0450,,,,,0.0,2024-06-28,A,Bottled Beverages,
"Rosen'S Cafe, 2 Broadway",,,,(+1) 212-785-9822,40.704111365647,-74.013186030396,"[{'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media2.fl.yelpcdn.com/bphoto/aQL1qUoU0K6LHO8LoEho0A/o.jpg,M-0044,2.4,10.0,,,0.0,2024-07-16,A,American,
"Lulo Restaurant, 1626 St Nicholas Avenue",,,,(+1) 212-543-9661,40.855787173789,-73.928984517566,,,M-1056,,,,,0.0,2024-08-15,A,Soul Food,
"Ethos Gallery, 905 1 Avenue",,,,(+1) 212-888-4060,40.754410337227,-73.965775515254,,,M-0379,,,,,0.0,2024-11-18,B,Greek,
"Sullivan Street Bakery, 236 9 Avenue",,,,(+1) 212-265-5580,40.747358659306,-74.000678498132,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media1.fl.yelpcdn.com/bphoto/C5EOOhqnVAhEA9ay3zwXUQ/o.jpg,M-0314,3.7,332.0,$$,"{'Monday': ['08:00–19:00'], 'Tuesday': ['08:00–19:00'], 'Wednesday': ['08:00–19:00'], 'Thursday': ['08:00–19:00'], 'Friday': ['08:00–19:00'], 'Saturday': ['08:00–19:00'], 'Sunday': ['08:00–19:00']}",0.0,2025-05-20,A,Bakery Products/Desserts,
"Fairytales Lounge, 500 West 48 Street",,,,(+1) 646-684-3897,40.763448214969,-73.992780184359,,,M-0450,,,,,0.0,2024-02-06,A,American,
"Tony'S Di Napoli, 1081 3 Avenue",,,,(+1) 212-888-6333,40.76438165857,-73.964499666104,"[{'alias': 'italian', 'title': 'Italian'}]",https://s3-media3.fl.yelpcdn.com/bphoto/5T9QngLeZWJ6dmurSb3vNg/o.jpg,M-0480,4.1,949.0,$$,"{'Monday': ['11:30–22:00'], 'Tuesday': ['11:30–22:00'], 'Wednesday': ['11:30–22:00'], 'Thursday': ['11:30–22:00'], 'Friday': ['11:30–23:00'], 'Saturday': ['11:30–23:00'], 'Sunday': ['11:30–22:00']}",0.0,2024-12-09,A,Italian,
"Tenzan, 988990 2 Avenue",,,,(+1) 212-980-5900,40.756202,-73.967201,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://s3-media3.fl.yelpcdn.com/bphoto/6zk0wFN45KOzGwBAdzLBTg/o.jpg,M-0398,3.5,357.0,$$,"{'Monday': ['11:00–23:00'], 'Tuesday': ['11:00–23:00'], 'Wednesday': ['11:00–23:00'], 'Thursday': ['11:00–23:00'], 'Friday': ['11:00–23:00'], 'Saturday': ['11:00–23:00'], 'Sunday': ['11:00–23:00']}",0.0,2023-11-21,,Japanese,
"Subway, 875 3 Avenue",ChIJw5VsWosOZ0gReBrMdII0El4,Third Avenue,"Third Ave, North Wall, Dublin, Ireland",(+1) 646-735-7282,40.757595296037,-73.969452044335,,,M-0417,0.0,0.0,,,0.0,2024-03-18,A,Sandwiches,
"Piccolo Cafe, 313 Amsterdam Avenue",,,,(+1) 212-873-0962,40.780321520375,-73.98036793829,,,M-0609,,,,,0.0,2020-01-24,A,Italian,
"Chop-Shop, 254 10 Avenue",,,,(+1) 212-820-0333,40.748763929496,-74.003374516952,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",https://s3-media1.fl.yelpcdn.com/bphoto/IYfXGgwuUBuUQ_VlFXfkFw/o.jpg,M-0331,3.8,282.0,$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['12:00–22:00'], 'Sunday': ['16:00–21:30']}",0.0,2025-04-01,,Asian/Asian Fusion,
"Schmackary'S, 362 West 45 Street",,,,(+1) 646-801-9866,40.759855125015,-73.990080510493,,,M-0431,,,,,0.0,2024-02-20,A,American,
"Len'S Papaya, 4 South Street",,,,(+1) 212-747-9199,40.701687901075,-74.011631125861,,,M-0039,,,,,0.0,2024-12-27,A,Hotdogs/Pretzels,
"The Spot Cafe, Kofoo, 67 West 23 Street",,,,(+1) 212-924-2654,40.742395822291,-73.991577147741,"[{'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media2.fl.yelpcdn.com/bphoto/8ZHgs7lJvUTK4sY-WiTuyg/o.jpg,M-0288,0.0,0.0,$,,0.0,2024-05-29,A,Sandwiches,
"World Yacht Duchess, 0 Pier 81",,,,(+1) 212-630-8890,40.762185805839,-74.003306612645,,,M-0447,,,,,0.0,2019-06-19,,American,
"Queen Bakery Ii, 139 Centre Street",,,,(+1) 212-965-0788,40.717210162211,-74.000602434767,,,M-0124,,,,,0.0,2025-02-07,A,Chinese,
"Harry'S Italian, 225 Murray St",,,,(+1) 212-608-1007,40.715123185225,-74.014797064384,,,M-0104,,,,,0.0,2024-07-08,A,Italian,
"Socarrat East, 953 2 Avenue",,,,(+1) 212-759-0101,40.75521252878,-73.968287285692,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",https://s3-media4.fl.yelpcdn.com/bphoto/3dxxRM4FzgodJeehjGIdFA/o.jpg,M-0398,3.7,639.0,$$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:30'], 'Saturday': ['11:30–22:30'], 'Sunday': ['11:30–22:00']}",0.0,2024-04-04,B,Spanish,
"Amura Japanese Restaurant, 1567 2 Avenue",,,,(+1) 212-772-1688,40.774895806217,-73.953922404121,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://s3-media4.fl.yelpcdn.com/bphoto/F2rCbDkarSmB5Sw1Se0_Iw/o.jpg,M-0565,4.0,420.0,$$,"{'Monday': ['11:30–22:00'], 'Tuesday': ['11:30–22:00'], 'Wednesday': ['11:30–22:00'], 'Thursday': ['11:30–22:00'], 'Friday': ['11:30–22:00'], 'Saturday': ['11:30–22:00'], 'Sunday': ['11:30–22:00']}",0.0,2024-02-15,B,Japanese,
"The Chipped Cup, 3610 Broadway",,,,(+1) 212-368-8881,40.828674224705,-73.948793652708,,,M-0968,,,,,0.0,2025-03-04,A,Coffee/Tea,
"The Little Prince, 199 Prince Street",,,,(+1) 212-335-0566,40.726701535462,-74.002756442922,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",https://s3-media1.fl.yelpcdn.com/bphoto/i5B83-J_WPU-HVP8Xt3Hqg/o.jpg,M-0182,3.7,400.0,$$$,"{'Monday': ['17:00–22:00'], 'Tuesday': ['17:00–22:00'], 'Wednesday': ['17:00–22:00'], 'Thursday': ['17:00–23:00'], 'Friday': ['17:00–23:00'], 'Saturday': ['11:00–15:00', '17:00–23:00'], 'Sunday': ['11:00–15:00', '17:00–22:00']}",0.0,2024-03-05,A,French,
"Aziza'S Cafe & Lounge, 45 1 Avenue",,,,(+1) 212-777-3778,40.724403531179,-73.987621690674,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media1.fl.yelpcdn.com/bphoto/JCGpQQ5932eakCxtZjYN4w/o.jpg,M-0172,3.9,187.0,$$,"{'Monday': ['16:00–02:00'], 'Tuesday': ['16:00–02:00'], 'Wednesday': ['16:00–02:00'], 'Thursday': ['16:00–02:00'], 'Friday': ['16:00–04:00'], 'Saturday': ['16:00–04:00'], 'Sunday': ['16:00–02:00']}",0.0,2024-09-11,A,Coffee/Tea,
"The Pony Bar, 1444 1 Avenue",,,,(+1) 212-288-0090,40.76983745024,-73.954496337861,,,M-0524,,,,,0.0,2024-04-09,A,American,
"54 Below, 254 West 54 Street",,,,(+1) 646-476-3551,40.764331026906,-73.983217315152,,,M-0473,,,,,0.0,2024-06-21,A,American,
"Five Guys Famous Burgers And Fries, 253 West 42 Street",,,,(+1) 212-398-2600,40.756874211572,-73.988929509605,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",https://s3-media2.fl.yelpcdn.com/bphoto/AT2dipyLZuJJkPCRLlNJNQ/o.jpg,M-0390,3.4,184.0,$$,"{'Monday': ['10:00–04:00'], 'Tuesday': ['10:00–04:00'], 'Wednesday': ['10:00–04:00'], 'Thursday': ['10:00–04:00'], 'Friday': ['10:00–04:00'], 'Saturday': ['10:00–04:00'], 'Sunday': ['10:00–04:00']}",0.0,2024-07-01,A,Hamburgers,
"Tavern 29, 47 East 29 Street",,,,(+1) 212-685-4422,40.744376821855,-73.984640647229,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/Rl5aC_UVKaDXtW_RI87cZw/o.jpg,M-0305,3.8,1092.0,$$,"{'Monday': ['15:00–00:00'], 'Tuesday': ['12:00–00:00'], 'Wednesday': ['12:00–00:00'], 'Thursday': ['11:00–00:00'], 'Friday': ['11:00–02:00'], 'Saturday': ['11:00–02:00'], 'Sunday': ['11:00–22:00']}",0.0,2025-03-06,A,American,
"Bocado Cafe, 1297 Lexington Avenue",,,,(+1) 212-289-9004,40.780366503147,-73.954933246791,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/4D0Uqb-zgCKTCqWa9xmEAg/o.jpg,M-0618,3.8,629.0,$$,"{'Monday': ['08:30–22:00'], 'Tuesday': ['08:30–22:00'], 'Wednesday': ['08:30–22:00'], 'Thursday': ['08:30–22:00'], 'Friday': ['08:30–22:30'], 'Saturday': ['08:30–22:30'], 'Sunday': ['08:30–22:00']}",0.0,2023-11-20,A,American,
"Gramercy Tavern, 42 East 20 Street",,,,(+1) 212-477-0777,40.738843883247,-73.989026339753,"[{'alias': 'newamerican', 'title': 'New American'}]",https://s3-media2.fl.yelpcdn.com/bphoto/hPsBMgXXl1jUiSKKP9QRLw/o.jpg,M-0259,4.4,3684.0,$$$,"{'Monday': ['11:30–22:30'], 'Tuesday': ['11:30–22:30'], 'Wednesday': ['11:30–22:30'], 'Thursday': ['11:30–22:30'], 'Friday': ['11:30–22:30'], 'Saturday': ['11:30–22:30'], 'Sunday': ['11:30–22:30']}",0.0,2024-06-26,A,New American,
"Texas Rotisserie & Grill, 2581 Broadway",,,,(+1) 212-665-9800,40.795462379848,-73.971197086638,"[{'alias': 'bbq', 'title': 'Barbeque'}]",https://s3-media2.fl.yelpcdn.com/bphoto/hFxiNGu_lSfVRHYO3tqHnQ/o.jpg,M-0749,3.0,151.0,$$,"{'Monday': ['11:00–22:00'], 'Tuesday': ['11:00–22:00'], 'Wednesday': ['11:00–22:00'], 'Thursday': ['11:00–22:00'], 'Friday': ['11:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",0.0,2025-01-27,,Chicken,
"Mchale'S Bar & Grill, 251 West 51 Street",,,,(+1) 212-957-5138,40.762470273155,-73.984585920742,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'irish', 'title': 'Irish'}]",https://s3-media3.fl.yelpcdn.com/bphoto/LQbRP7RoF0igp9VWLCO1_Q/o.jpg,M-0453,3.7,320.0,$$,"{'Monday': ['10:30–04:00'], 'Tuesday': ['10:30–04:00'], 'Wednesday': ['10:30–04:00'], 'Thursday': ['10:30–04:00'], 'Friday': ['10:30–04:00'], 'Saturday': ['09:30–04:00'], 'Sunday': ['09:00–04:00']}",0.0,2024-10-29,A,Irish,
"Forgtmenot, 138 Division Street",,,,(+1) 646-707-3195,40.714462341278,-73.991577084022,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",https://s3-media2.fl.yelpcdn.com/bphoto/qn5zgYpbRik6M4I7AhgPCw/o.jpg,M-0112,4.1,222.0,$$,"{'Monday': ['10:00–00:00'], 'Tuesday': ['10:00–00:00'], 'Wednesday': ['10:00–00:00'], 'Thursday': ['10:00–00:00'], 'Friday': ['10:00–01:30'], 'Saturday': ['09:00–01:30'], 'Sunday': ['09:00–01:30']}",0.0,2024-07-01,A,American,
"Essen, 515 Madison Avenue",,,,(+1) 917-299-5439,40.759657681129,-73.973782736961,,,M-0437,,,,,0.0,2025-04-23,Z,American,
"Bocca Di Bacco, 167 9 Avenue",,,,(+1) 212-989-8400,40.74448760634,-74.002796879278,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://s3-media2.fl.yelpcdn.com/bphoto/Phdj9gBhgHbsFRAo34KKmw/o.jpg,M-0299,3.6,331.0,$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–23:00'], 'Saturday': ['12:00–23:00'], 'Sunday': ['12:00–22:00']}",0.0,2024-12-19,,Italian,
"Uncle Pauls Pizza Ny, 70 Vanderbilt Avenue",,,,(+1) 212-922-1200,40.754660115073,-73.976755272267,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",https://s3-media3.fl.yelpcdn.com/bphoto/yLfV6uBMDFjjHR7tOO3Zjg/o.jpg,M-0376,3.8,501.0,$$,"{'Monday': ['10:00–21:00'], 'Tuesday': ['10:00–21:00'], 'Wednesday': ['10:00–21:00'], 'Thursday': ['10:00–21:00'], 'Friday': ['10:00–21:00'], 'Saturday': ['10:00–21:00'], 'Sunday': ['10:00–21:00']}",0.0,2024-11-21,A,Pizza,
"Maru, 11 West 32 Street",ChIJT1oW08erQjQRD1dVyNQjPbQ,MARU SUSHI,"No. 3號, Lane 290, Guangfu S Rd, Da’an District, Taipei City, Taiwan 106",(+1) 212-273-3413,40.747407223937,-73.986090778063,,,M-0319,4.5,182.0,,,0.0,2024-11-20,A,Korean,
