CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,inspection_times,violation_times,normalized_name,in_yelp_by_name,yelp_lat,yelp_lon,normalized_phone,in_yelp_by_phone,in_yelp_by_name_or_phone,distance_by_name_or_phone,yelp_combined_match_confidence
41642422,STARBUCKS,49 1/2,1 AVENUE,10003.0,2127771752,Coffee/Tea,2024-10-03,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,9.0,A,10/03/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.724664263603,-73.987434036515,,,,,,,3,0,starbucks,True,40.72023566,-74.00095858,2127771752,False,True,1241.5763753769868,low
41642874,STARBUCKS,1140,BROADWAY,10001.0,2122136519,Coffee/Tea,2025-05-15,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9.0,A,05/15/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.743899731938,-73.988978588805,105.0,2.0,5800.0,1015649.0,1008280033.0,MN13,3,1,starbucks,True,40.72023566,-74.00095858,2122136519,False,True,2818.302554813234,low
41648313,DUNKIN,411,EAST   70 STREET,10021.0,6463681713,Donuts,2024-09-19,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,09/19/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.766283748722,-73.956451819069,108.0,5.0,12400.0,1045812.0,1014650009.0,MN31,3,3,dunkin,True,40.720506,-73.989367,6463681713,True,True,5796.5514117962075,low
41649359,DUNKIN,2,PENNSYLVANIA PLAZA,10121.0,2126437083,Donuts,2025-05-19,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,05/19/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.750009774218,-73.991345194031,105.0,3.0,10100.0,1083026.0,1007810002.0,MN17,2,2,dunkin,True,40.69904902489941,-73.91906113366176,2126437083,False,True,8319.534220613443,low
41653176,JOE COFFEE,131,WEST   21 STREET,10011.0,5162655205,Coffee/Tea,2024-09-09,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,09/09/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.742058406334,-73.99476732062,104.0,3.0,8700.0,1014772.0,1007970023.0,MN13,3,3,joecoffee,True,40.7533582,-73.97679370644006,5162655205,False,True,1967.5485629140323,low
41654442,DUNKIN,1248,LEXINGTON AVENUE,10028.0,9179024851,Donuts,2024-11-14,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,13.0,A,11/14/2024,05/26/2025,Cycle Inspection / Re-inspection,40.77827285406,-73.95648366598,108.0,4.0,14801.0,1047673.0,1015130016.0,MN40,5,4,dunkin,True,40.69904902489941,-73.91906113366176,9179024851,False,True,9356.517099053917,low
41656943,SUBWAY,875,3 AVENUE,10022.0,6467357282,Sandwiches,2024-03-18,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9.0,A,03/18/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.757595296037,-73.969452044335,106.0,4.0,9800.0,1038517.0,1013260001.0,MN19,4,3,subway,True,40.7016126,-74.0138113,6467357282,False,True,7260.996334595304,low
41658464,SCHMACKARY'S,362,WEST   45 STREET,10036.0,6468019866,American,2024-02-20,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,8.0,A,02/20/2024,05/26/2025,Cycle Inspection / Re-inspection,40.759855125015,-73.990080510493,104.0,3.0,12100.0,1024982.0,1010350001.0,MN15,4,4,schmackarys,True,40.728041,-73.9906352,6468019866,True,True,3537.877924891695,low
41660507,HARRY'S ITALIAN,225,MURRAY ST,10282.0,2126081007,Italian,2024-07-08,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,07/08/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.715123185225,-74.014797064384,101.0,1.0,31703.0,1085867.0,1000167512.0,MN25,3,3,harrysitalian,True,40.707555318913,-74.006898168681,2126081007,False,True,1073.0259344137696,low
41665894,ESSEN,515,MADISON AVENUE,10022.0,9172995439,American,2025-04-23,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,27.0,Z,04/23/2025,05/26/2025,Cycle Inspection / Re-inspection,40.759657681129,-73.973782736961,105.0,4.0,10200.0,1035728.0,1012890021.0,MN17,8,8,essen,True,40.70345,-74.01213,9172995439,False,True,7035.841282798581,low
41669959,DUNKIN,139,CENTRE STREET,10013.0,2126191222,Donuts,2024-07-18,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10.0,A,07/18/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.717210162211,-74.000602434767,101.0,1.0,3100.0,1002357.0,1001977502.0,MN24,4,3,dunkin,True,40.69904902489941,-73.91906113366176,2126191222,False,True,7163.676201912638,low
41671540,DUNKIN,1369,BROADWAY,10018.0,6466493753,Donuts,2024-04-02,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11.0,A,04/02/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.752164088453,-73.987793367771,105.0,3.0,10900.0,1015245.0,1008120056.0,MN17,5,5,dunkin,True,40.69904902489941,-73.91906113366176,6466493753,False,True,8272.179869423402,low
41687898,STARBUCKS,50,LEXINGTON AVE,10010.0,2122542794,Coffee/Tea,2025-01-22,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,01/22/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.74043255208,-73.98430234633,105.0,2.0,6800.0,1018071.0,1008800019.0,MN21,3,1,starbucks,True,40.72023566,-74.00095858,2122542794,False,True,2648.2772289066993,low
41687902,STARBUCKS,1301,AVENUE OF THE AMERICAS,10019.0,2129740902,Coffee/Tea,2024-10-10,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,10/10/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.761237073224,-73.979456699065,105.0,4.0,13100.0,1023161.0,1010050029.0,MN17,4,2,starbucks,True,40.72023566,-74.00095858,2129740902,False,True,4905.856205180587,low
41687909,STARBUCKS,600,MADISON AVENUE,10022.0,2127591569,Coffee/Tea,2024-08-28,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,08/28/2024,05/26/2025,Cycle Inspection / Re-inspection,40.762621629375,-73.97212463865,105.0,4.0,11202.0,1036076.0,1012930059.0,MN17,4,3,starbucks,True,40.72023566,-74.00095858,2127591569,False,True,5302.302424885037,low
41688349,DUNKIN,111,WEST  110 STREET,10026.0,2122220700,Donuts,2025-01-22,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,01/22/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.798601980857,-73.953306369313,110.0,9.0,21600.0,1087691.0,1018207503.0,MN11,3,2,dunkin,True,40.69904902489941,-73.91906113366176,2122220700,False,True,11439.495547894106,low
41690495,STARBUCKS,219,1 AVENUE,10003.0,2122540358,Coffee/Tea,2024-11-04,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12.0,A,11/04/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.730754328112,-73.983002100127,103.0,2.0,4000.0,1083488.0,1004550042.0,MN22,5,4,starbucks,True,40.72023566,-74.00095858,2122540358,False,True,1912.5068934196777,low
41704459,DUNKIN,200,EAST   89 STREET,10128.0,9179024851,Donuts,2024-03-07,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,03/07/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.780598719546,-73.952243011945,108.0,5.0,14602.0,1073221.0,1015347501.0,MN32,3,3,dunkin,True,40.69904902489941,-73.91906113366176,9179024851,False,True,9489.062639932194,low
41704598,DUNKIN,3369,BROADWAY,10031.0,6463685127,Donuts,2025-03-27,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,03/27/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.821081871723,-73.954359996672,109.0,7.0,22301.0,1059963.0,1020020042.0,MN06,4,3,dunkin,True,40.69904902489941,-73.91906113366176,6463685127,False,True,13891.308167300595,low
41704604,DUNKIN,4199,BROADWAY,10033.0,2127951949,Donuts,2024-06-25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,8.0,A,06/25/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.848285398934,-73.937728878137,112.0,10.0,26500.0,1064271.0,1021760070.0,MN36,3,3,dunkin,True,40.69904902489941,-73.91906113366176,2127951949,False,True,16668.616347500272,low
41704639,DUNKIN,525,LENOX AVENUE,10037.0,6469378711,Donuts,2024-04-05,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,04/05/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.814993029585,-73.94021679584,110.0,9.0,22800.0,1058332.0,1019210031.0,MN03,3,2,dunkin,True,40.69904902489941,-73.91906113366176,6469378711,False,True,13014.94491652265,low
41706173,PICK-A-BAGEL,251,MURRAY STREET,10282.0,2127869200,American,2025-01-31,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11.0,A,01/31/2025,05/26/2025,Cycle Inspection / Re-inspection,40.715521098799,-74.015388750608,101.0,1.0,31703.0,1085867.0,1000167512.0,MN25,5,5,pickabagel,True,40.7384215571241,-73.98253897387117,2127869200,False,True,3761.2248156928745,low
41708279,EL PATIO MEXICANO RESTAURANT,3764,BROADWAY,10032.0,2129399797,Mexican,2023-04-30,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,10.0,A,04/30/2023,05/26/2025,Cycle Inspection / Initial Inspection,40.833717357285,-73.945114587014,112.0,7.0,24100.0,1062699.0,1021150001.0,MN36,1,1,elpatiomexicanorestaurant,False,40.8234,-73.93829,2129399797,True,True,1282.9133398759416,low
41708740,BIRCH COFFEE,56,7 AVENUE,10011.0,2129291444,Coffee/Tea,2024-07-01,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7.0,A,07/01/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.738300944837,-73.999873701096,102.0,3.0,7700.0,1011112.0,1006180033.0,MN23,3,2,birchcoffee,True,40.7142681526542,-74.00867521762848,2129291444,False,True,2773.339029668715,low
41710310,JUST SALAD,663,LEXINGTON AVENUE,10022.0,2122441111,Salads,2024-07-15,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,07/15/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.759854349728,-73.969894998914,106.0,4.0,10000.0,1036513.0,1013100021.0,MN19,4,3,justsalad,True,40.706703,-74.007139,2122441111,True,True,6691.62376536468,low
41710522,JUST SALAD,53,EAST    8 STREET,10003.0,2122441111,Salads,2025-04-24,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,05/26/2025,Administrative Miscellaneous / Initial Inspection,40.731112230415,-73.993635224606,102.0,2.0,5900.0,1009091.0,1005607502.0,MN23,5,4,justsalad,True,40.706703,-74.007139,2122441111,True,True,2943.119928611231,low
41710527,JUST SALAD,321,WEST   49 STREET,10019.0,2122441111,Salads,2024-12-31,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,12/31/2024,05/26/2025,Cycle Inspection / Re-inspection,40.761968313354,-73.98728618821,104.0,3.0,12700.0,1076203.0,1010400029.0,MN15,4,3,justsalad,True,40.706703,-74.007139,2122441111,True,True,6368.816759106013,low
41711527,DUNKIN,50,PINE STREET,10005.0,2126784029,Donuts,2024-09-16,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11.0,A,09/16/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.70672482136,-74.008620309868,101.0,1.0,700.0,1001011.0,1000417501.0,MN25,4,4,dunkin,True,40.69904902489941,-73.91906113366176,2126784029,False,True,7597.666125608295,low
